order_id,user_id,order_number,order_dow,order_hour_of_day,days_since_prior_order,product_id,add_to_cart_order,reordered,department_id,department,product_name
2992218,108257,34,6,4,1.0,83,4,0,4,produce,fresh vegetables
2992218,108257,34,6,4,1.0,96,5,1,20,deli,lunch meat
2992218,108257,34,6,4,1.0,83,6,0,4,produce,fresh vegetables
2992218,108257,34,6,4,1.0,16,7,0,4,produce,fresh herbs
2992218,108257,34,6,4,1.0,120,8,1,16,dairy eggs,yogurt
2992218,108257,34,6,4,1.0,123,9,0,4,produce,packaged vegetables fruits
2992218,108257,34,6,4,1.0,24,10,0,4,produce,fresh fruits
2992218,108257,34,6,4,1.0,24,11,1,4,produce,fresh fruits
2992218,108257,34,6,4,1.0,24,12,0,4,produce,fresh fruits
2992218,108257,34,6,4,1.0,128,13,1,3,bakery,tortillas flat bread
2992218,108257,34,6,4,1.0,112,14,0,3,bakery,bread
2992218,108257,34,6,4,1.0,83,15,1,4,produce,fresh vegetables
2992218,108257,34,6,4,1.0,24,16,0,4,produce,fresh fruits
2360376,23795,21,2,13,8.0,24,1,1,4,produce,fresh fruits
2360376,23795,21,2,13,8.0,24,2,1,4,produce,fresh fruits
2360376,23795,21,2,13,8.0,24,3,1,4,produce,fresh fruits
2360376,23795,21,2,13,8.0,93,4,1,3,bakery,breakfast bakery
2360376,23795,21,2,13,8.0,86,5,1,16,dairy eggs,eggs
2360376,23795,21,2,13,8.0,107,6,1,19,snacks,chips pretzels
2360376,23795,21,2,13,8.0,38,7,1,1,frozen,frozen meals
2360376,23795,21,2,13,8.0,24,8,1,4,produce,fresh fruits
2360376,23795,21,2,13,8.0,108,9,1,16,dairy eggs,other creams cheeses
2360376,23795,21,2,13,8.0,93,10,0,3,bakery,breakfast bakery
2360376,23795,21,2,13,8.0,84,11,1,16,dairy eggs,milk
2360376,23795,21,2,13,8.0,126,12,1,11,personal care,feminine care
2360376,23795,21,2,13,8.0,3,13,0,19,snacks,energy granola bars
2460370,165970,17,2,17,5.0,83,1,1,4,produce,fresh vegetables
2460370,165970,17,2,17,5.0,91,2,1,16,dairy eggs,soy lactosefree
401042,127277,3,5,22,26.0,117,1,0,19,snacks,nuts seeds dried fruit
401042,127277,3,5,22,26.0,114,2,1,17,household,cleaning products
401042,127277,3,5,22,26.0,19,3,1,13,pantry,oils vinegars
1242157,50607,66,1,10,1.0,121,1,0,14,breakfast,cereal
1242157,50607,66,1,10,1.0,50,2,1,19,snacks,fruit vegetable snacks
1242157,50607,66,1,10,1.0,24,3,1,4,produce,fresh fruits
1242157,50607,66,1,10,1.0,3,4,1,19,snacks,energy granola bars
1242157,50607,66,1,10,1.0,24,5,1,4,produce,fresh fruits
1242157,50607,66,1,10,1.0,130,6,1,14,breakfast,hot cereal pancake mixes
2890572,85790,3,6,10,5.0,24,1,1,4,produce,fresh fruits
2890572,85790,3,6,10,5.0,115,2,1,7,beverages,water seltzer sparkling water
2890572,85790,3,6,10,5.0,112,3,1,3,bakery,bread
2890572,85790,3,6,10,5.0,83,4,1,4,produce,fresh vegetables
2890572,85790,3,6,10,5.0,47,5,1,11,personal care,vitamins supplements
2890572,85790,3,6,10,5.0,16,6,0,4,produce,fresh herbs
2890572,85790,3,6,10,5.0,19,7,0,13,pantry,oils vinegars
2949066,166141,29,4,13,1.0,83,1,1,4,produce,fresh vegetables
2949066,166141,29,4,13,1.0,83,2,1,4,produce,fresh vegetables
2949066,166141,29,4,13,1.0,16,3,1,4,produce,fresh herbs
2949066,166141,29,4,13,1.0,100,4,0,21,missing,missing
2949066,166141,29,4,13,1.0,110,5,0,13,pantry,pickled goods olives
1569531,175407,4,6,12,10.0,24,1,1,4,produce,fresh fruits
1569531,175407,4,6,12,10.0,84,2,1,16,dairy eggs,milk
1569531,175407,4,6,12,10.0,84,3,0,16,dairy eggs,milk
1569531,175407,4,6,12,10.0,49,4,0,12,meat seafood,packaged poultry
1569531,175407,4,6,12,10.0,120,5,1,16,dairy eggs,yogurt
1569531,175407,4,6,12,10.0,120,6,1,16,dairy eggs,yogurt
1569531,175407,4,6,12,10.0,120,7,1,16,dairy eggs,yogurt
1569531,175407,4,6,12,10.0,123,8,1,4,produce,packaged vegetables fruits
2256489,83512,44,4,12,18.0,83,1,1,4,produce,fresh vegetables
2256489,83512,44,4,12,18.0,91,2,1,16,dairy eggs,soy lactosefree
2256489,83512,44,4,12,18.0,98,3,1,7,beverages,juice nectars
2256489,83512,44,4,12,18.0,117,4,1,19,snacks,nuts seeds dried fruit
2256489,83512,44,4,12,18.0,19,5,1,13,pantry,oils vinegars
2256489,83512,44,4,12,18.0,24,6,1,4,produce,fresh fruits
2256489,83512,44,4,12,18.0,31,7,1,7,beverages,refrigerated
2256489,83512,44,4,12,18.0,83,8,1,4,produce,fresh vegetables
2256489,83512,44,4,12,18.0,31,9,1,7,beverages,refrigerated
2256489,83512,44,4,12,18.0,24,10,1,4,produce,fresh fruits
2256489,83512,44,4,12,18.0,128,11,1,3,bakery,tortillas flat bread
2256489,83512,44,4,12,18.0,45,12,1,19,snacks,candy chocolate
2256489,83512,44,4,12,18.0,130,13,1,14,breakfast,hot cereal pancake mixes
2256489,83512,44,4,12,18.0,13,14,1,20,deli,prepared meals
2256489,83512,44,4,12,18.0,24,15,1,4,produce,fresh fruits
2256489,83512,44,4,12,18.0,84,16,1,16,dairy eggs,milk
2256489,83512,44,4,12,18.0,129,17,1,1,frozen,frozen appetizers sides
2256489,83512,44,4,12,18.0,65,18,1,11,personal care,protein meal replacements
2256489,83512,44,4,12,18.0,52,19,1,1,frozen,frozen breakfast
2256489,83512,44,4,12,18.0,24,20,1,4,produce,fresh fruits
2256489,83512,44,4,12,18.0,24,21,1,4,produce,fresh fruits
2256489,83512,44,4,12,18.0,84,22,1,16,dairy eggs,milk
3249654,1408,19,4,14,10.0,77,1,1,7,beverages,soft drinks
3249654,1408,19,4,14,10.0,53,2,1,16,dairy eggs,cream
3249654,1408,19,4,14,10.0,77,3,1,7,beverages,soft drinks
3249654,1408,19,4,14,10.0,77,4,0,7,beverages,soft drinks
858683,184975,2,2,16,5.0,84,1,1,16,dairy eggs,milk
858683,184975,2,2,16,5.0,52,2,0,1,frozen,frozen breakfast
858683,184975,2,2,16,5.0,38,3,0,1,frozen,frozen meals
858683,184975,2,2,16,5.0,38,4,0,1,frozen,frozen meals
858683,184975,2,2,16,5.0,123,5,0,4,produce,packaged vegetables fruits
858683,184975,2,2,16,5.0,21,6,0,16,dairy eggs,packaged cheese
858683,184975,2,2,16,5.0,24,7,0,4,produce,fresh fruits
858683,184975,2,2,16,5.0,24,8,0,4,produce,fresh fruits
858683,184975,2,2,16,5.0,96,9,0,20,deli,lunch meat
858683,184975,2,2,16,5.0,13,10,0,20,deli,prepared meals
858683,184975,2,2,16,5.0,45,11,0,19,snacks,candy chocolate
858683,184975,2,2,16,5.0,112,12,1,3,bakery,bread
1210499,123845,8,0,11,20.0,104,1,0,13,pantry,spices seasonings
1210499,123845,8,0,11,20.0,104,2,0,13,pantry,spices seasonings
1210499,123845,8,0,11,20.0,104,3,0,13,pantry,spices seasonings
1210499,123845,8,0,11,20.0,104,4,0,13,pantry,spices seasonings
1210499,123845,8,0,11,20.0,131,5,0,9,dry goods pasta,dry pasta
1210499,123845,8,0,11,20.0,106,6,0,12,meat seafood,hot dogs bacon sausage
1210499,123845,8,0,11,20.0,123,7,0,4,produce,packaged vegetables fruits
1210499,123845,8,0,11,20.0,21,8,1,16,dairy eggs,packaged cheese
1210499,123845,8,0,11,20.0,128,9,1,3,bakery,tortillas flat bread
1210499,123845,8,0,11,20.0,14,10,1,20,deli,tofu meat alternatives
1210499,123845,8,0,11,20.0,14,11,1,20,deli,tofu meat alternatives
1210499,123845,8,0,11,20.0,86,12,1,16,dairy eggs,eggs
1210499,123845,8,0,11,20.0,116,13,0,1,frozen,frozen produce
1210499,123845,8,0,11,20.0,49,14,0,12,meat seafood,packaged poultry
1210499,123845,8,0,11,20.0,30,15,1,6,international,latino foods
1210499,123845,8,0,11,20.0,83,16,0,4,produce,fresh vegetables
1210499,123845,8,0,11,20.0,51,17,1,13,pantry,preserved dips spreads
1210499,123845,8,0,11,20.0,83,18,0,4,produce,fresh vegetables
1210499,123845,8,0,11,20.0,59,19,0,15,canned goods,canned meals beans
1210499,123845,8,0,11,20.0,110,20,0,13,pantry,pickled goods olives
1210499,123845,8,0,11,20.0,24,21,1,4,produce,fresh fruits
1210499,123845,8,0,11,20.0,24,22,1,4,produce,fresh fruits
1210499,123845,8,0,11,20.0,123,23,1,4,produce,packaged vegetables fruits
1210499,123845,8,0,11,20.0,100,24,0,21,missing,missing
1210499,123845,8,0,11,20.0,83,25,0,4,produce,fresh vegetables
1210499,123845,8,0,11,20.0,66,26,0,6,international,asian foods
1210499,123845,8,0,11,20.0,21,27,1,16,dairy eggs,packaged cheese
1210499,123845,8,0,11,20.0,120,28,0,16,dairy eggs,yogurt
175383,189471,12,4,10,3.0,98,1,0,7,beverages,juice nectars
175383,189471,12,4,10,3.0,116,2,0,1,frozen,frozen produce
831177,8406,2,4,14,24.0,36,1,0,16,dairy eggs,butter
831177,8406,2,4,14,24.0,120,2,1,16,dairy eggs,yogurt
831177,8406,2,4,14,24.0,72,3,0,13,pantry,condiments
831177,8406,2,4,14,24.0,72,4,0,13,pantry,condiments
831177,8406,2,4,14,24.0,121,5,0,14,breakfast,cereal
831177,8406,2,4,14,24.0,114,6,0,17,household,cleaning products
782725,32823,50,0,8,8.0,92,1,1,18,babies,baby food formula
782725,32823,50,0,8,8.0,95,2,1,15,canned goods,canned meat seafood
782725,32823,50,0,8,8.0,92,3,1,18,babies,baby food formula
782725,32823,50,0,8,8.0,54,4,1,17,household,paper goods
782725,32823,50,0,8,8.0,123,5,1,4,produce,packaged vegetables fruits
782725,32823,50,0,8,8.0,120,6,1,16,dairy eggs,yogurt
782725,32823,50,0,8,8.0,24,7,1,4,produce,fresh fruits
782725,32823,50,0,8,8.0,61,8,1,19,snacks,cookies cakes
782725,32823,50,0,8,8.0,84,9,1,16,dairy eggs,milk
782725,32823,50,0,8,8.0,90,10,1,7,beverages,cocoa drink mixes
782725,32823,50,0,8,8.0,54,11,1,17,household,paper goods
1445114,9501,20,2,17,9.0,90,1,1,7,beverages,cocoa drink mixes
1445114,9501,20,2,17,9.0,53,2,1,16,dairy eggs,cream
1445114,9501,20,2,17,9.0,86,3,1,16,dairy eggs,eggs
2453549,6060,29,1,17,2.0,117,1,0,19,snacks,nuts seeds dried fruit
2453549,6060,29,1,17,2.0,123,2,1,4,produce,packaged vegetables fruits
2453549,6060,29,1,17,2.0,21,3,1,16,dairy eggs,packaged cheese
2453549,6060,29,1,17,2.0,17,4,0,13,pantry,baking ingredients
224365,185298,1,4,21,,93,1,0,3,bakery,breakfast bakery
224365,185298,1,4,21,,52,2,0,1,frozen,frozen breakfast
224365,185298,1,4,21,,61,3,0,19,snacks,cookies cakes
224365,185298,1,4,21,,120,4,0,16,dairy eggs,yogurt
224365,185298,1,4,21,,123,5,0,4,produce,packaged vegetables fruits
224365,185298,1,4,21,,83,6,0,4,produce,fresh vegetables
224365,185298,1,4,21,,120,7,0,16,dairy eggs,yogurt
224365,185298,1,4,21,,24,8,0,4,produce,fresh fruits
224365,185298,1,4,21,,120,9,0,16,dairy eggs,yogurt
1181922,51727,5,2,13,6.0,89,1,0,13,pantry,salad dressing toppings
1181922,51727,5,2,13,6.0,86,2,0,16,dairy eggs,eggs
1181922,51727,5,2,13,6.0,24,3,0,4,produce,fresh fruits
1181922,51727,5,2,13,6.0,123,4,0,4,produce,packaged vegetables fruits
1181922,51727,5,2,13,6.0,24,5,1,4,produce,fresh fruits
1181922,51727,5,2,13,6.0,83,6,0,4,produce,fresh vegetables
1181922,51727,5,2,13,6.0,83,7,0,4,produce,fresh vegetables
1181922,51727,5,2,13,6.0,83,8,0,4,produce,fresh vegetables
1181922,51727,5,2,13,6.0,3,9,0,19,snacks,energy granola bars
1181922,51727,5,2,13,6.0,3,10,0,19,snacks,energy granola bars
2824765,135884,30,2,15,7.0,1,1,0,20,deli,prepared soups salads
2824765,135884,30,2,15,7.0,4,2,1,9,dry goods pasta,instant foods
2824765,135884,30,2,15,7.0,38,3,1,1,frozen,frozen meals
2824765,135884,30,2,15,7.0,94,4,1,7,beverages,tea
2824765,135884,30,2,15,7.0,84,5,1,16,dairy eggs,milk
3405031,55040,7,5,14,12.0,24,1,1,4,produce,fresh fruits
3405031,55040,7,5,14,12.0,37,2,0,1,frozen,ice cream ice
3405031,55040,7,5,14,12.0,24,3,1,4,produce,fresh fruits
3405031,55040,7,5,14,12.0,123,4,0,4,produce,packaged vegetables fruits
3405031,55040,7,5,14,12.0,47,5,0,11,personal care,vitamins supplements
416067,162205,28,6,18,12.0,34,1,1,1,frozen,frozen meat seafood
416067,162205,28,6,18,12.0,91,2,1,16,dairy eggs,soy lactosefree
416067,162205,28,6,18,12.0,3,3,0,19,snacks,energy granola bars
416067,162205,28,6,18,12.0,52,4,1,1,frozen,frozen breakfast
416067,162205,28,6,18,12.0,118,5,0,11,personal care,first aid
416067,162205,28,6,18,12.0,74,6,0,17,household,dish detergents
2037588,204368,8,0,16,3.0,24,1,1,4,produce,fresh fruits
2037588,204368,8,0,16,3.0,116,2,1,1,frozen,frozen produce
2037588,204368,8,0,16,3.0,98,3,1,7,beverages,juice nectars
2037588,204368,8,0,16,3.0,120,4,1,16,dairy eggs,yogurt
2037588,204368,8,0,16,3.0,120,5,1,16,dairy eggs,yogurt
2037588,204368,8,0,16,3.0,83,6,1,4,produce,fresh vegetables
2037588,204368,8,0,16,3.0,107,7,0,19,snacks,chips pretzels
1196499,12544,35,5,11,1.0,19,1,1,13,pantry,oils vinegars
1196499,12544,35,5,11,1.0,16,2,1,4,produce,fresh herbs
1196499,12544,35,5,11,1.0,24,3,1,4,produce,fresh fruits
3229709,124699,29,1,12,8.0,94,1,1,7,beverages,tea
3229709,124699,29,1,12,8.0,30,2,1,6,international,latino foods
3229709,124699,29,1,12,8.0,88,3,1,13,pantry,spreads
3229709,124699,29,1,12,8.0,116,4,1,1,frozen,frozen produce
3229709,124699,29,1,12,8.0,128,5,1,3,bakery,tortillas flat bread
3229709,124699,29,1,12,8.0,108,6,1,16,dairy eggs,other creams cheeses
3229709,124699,29,1,12,8.0,54,7,1,17,household,paper goods
3229709,124699,29,1,12,8.0,31,8,1,7,beverages,refrigerated
3229709,124699,29,1,12,8.0,112,9,1,3,bakery,bread
3229709,124699,29,1,12,8.0,98,10,1,7,beverages,juice nectars
3229709,124699,29,1,12,8.0,121,11,1,14,breakfast,cereal
1779745,168628,27,2,10,10.0,54,1,1,17,household,paper goods
1779745,168628,27,2,10,10.0,75,2,1,17,household,laundry
1779745,168628,27,2,10,10.0,127,3,0,11,personal care,body lotions soap
1779745,168628,27,2,10,10.0,92,4,0,18,babies,baby food formula
1779745,168628,27,2,10,10.0,84,5,1,16,dairy eggs,milk
2903381,108833,12,1,13,8.0,83,1,1,4,produce,fresh vegetables
2903381,108833,12,1,13,8.0,83,2,1,4,produce,fresh vegetables
2903381,108833,12,1,13,8.0,84,3,1,16,dairy eggs,milk
2903381,108833,12,1,13,8.0,120,4,1,16,dairy eggs,yogurt
2903381,108833,12,1,13,8.0,122,5,1,12,meat seafood,meat counter
2903381,108833,12,1,13,8.0,83,6,0,4,produce,fresh vegetables
2903381,108833,12,1,13,8.0,123,7,1,4,produce,packaged vegetables fruits
2903381,108833,12,1,13,8.0,123,8,1,4,produce,packaged vegetables fruits
2903381,108833,12,1,13,8.0,61,9,0,19,snacks,cookies cakes
2903381,108833,12,1,13,8.0,88,10,0,13,pantry,spreads
532660,94139,6,0,11,30.0,61,1,1,19,snacks,cookies cakes
479610,74434,47,2,19,7.0,120,1,1,16,dairy eggs,yogurt
479610,74434,47,2,19,7.0,120,2,1,16,dairy eggs,yogurt
479610,74434,47,2,19,7.0,120,3,1,16,dairy eggs,yogurt
479610,74434,47,2,19,7.0,120,4,1,16,dairy eggs,yogurt
479610,74434,47,2,19,7.0,120,5,1,16,dairy eggs,yogurt
479610,74434,47,2,19,7.0,120,6,1,16,dairy eggs,yogurt
479610,74434,47,2,19,7.0,120,7,1,16,dairy eggs,yogurt
479610,74434,47,2,19,7.0,120,8,1,16,dairy eggs,yogurt
479610,74434,47,2,19,7.0,100,9,1,21,missing,missing
479610,74434,47,2,19,7.0,100,10,0,21,missing,missing
479610,74434,47,2,19,7.0,2,11,1,16,dairy eggs,specialty cheeses
479610,74434,47,2,19,7.0,84,12,1,16,dairy eggs,milk
479610,74434,47,2,19,7.0,95,13,1,15,canned goods,canned meat seafood
479610,74434,47,2,19,7.0,21,14,1,16,dairy eggs,packaged cheese
479610,74434,47,2,19,7.0,31,15,1,7,beverages,refrigerated
2979976,6399,17,4,19,11.0,91,1,1,16,dairy eggs,soy lactosefree
2979976,6399,17,4,19,11.0,24,2,1,4,produce,fresh fruits
2979976,6399,17,4,19,11.0,42,3,1,1,frozen,frozen vegan vegetarian
2979976,6399,17,4,19,11.0,14,4,1,20,deli,tofu meat alternatives
2979976,6399,17,4,19,11.0,24,5,1,4,produce,fresh fruits
2979976,6399,17,4,19,11.0,66,6,1,6,international,asian foods
2979976,6399,17,4,19,11.0,52,7,1,1,frozen,frozen breakfast
2979976,6399,17,4,19,11.0,83,8,1,4,produce,fresh vegetables
2979976,6399,17,4,19,11.0,83,9,0,4,produce,fresh vegetables
2979976,6399,17,4,19,11.0,83,10,1,4,produce,fresh vegetables
2395994,22082,8,0,11,8.0,115,1,1,7,beverages,water seltzer sparkling water
2395994,22082,8,0,11,8.0,53,2,1,16,dairy eggs,cream
2395994,22082,8,0,11,8.0,54,3,0,17,household,paper goods
629443,79111,12,2,14,30.0,36,1,0,16,dairy eggs,butter
629443,79111,12,2,14,30.0,36,2,1,16,dairy eggs,butter
629443,79111,12,2,14,30.0,57,3,1,14,breakfast,granola
629443,79111,12,2,14,30.0,115,4,1,7,beverages,water seltzer sparkling water
629443,79111,12,2,14,30.0,31,5,1,7,beverages,refrigerated
2840839,173622,11,5,9,2.0,112,1,0,3,bakery,bread
2840839,173622,11,5,9,2.0,93,2,1,3,bakery,breakfast bakery
2840839,173622,11,5,9,2.0,126,3,0,11,personal care,feminine care
1022455,110621,9,2,16,3.0,37,1,0,1,frozen,ice cream ice
1022455,110621,9,2,16,3.0,37,2,0,1,frozen,ice cream ice
1022455,110621,9,2,16,3.0,37,3,0,1,frozen,ice cream ice
1022455,110621,9,2,16,3.0,37,4,0,1,frozen,ice cream ice
1022455,110621,9,2,16,3.0,37,5,1,1,frozen,ice cream ice
1022455,110621,9,2,16,3.0,37,6,0,1,frozen,ice cream ice
1022455,110621,9,2,16,3.0,37,7,0,1,frozen,ice cream ice
1022455,110621,9,2,16,3.0,37,8,1,1,frozen,ice cream ice
1022455,110621,9,2,16,3.0,37,9,1,1,frozen,ice cream ice
1022455,110621,9,2,16,3.0,121,10,1,14,breakfast,cereal
1022455,110621,9,2,16,3.0,121,11,0,14,breakfast,cereal
1022455,110621,9,2,16,3.0,107,12,1,19,snacks,chips pretzels
1022455,110621,9,2,16,3.0,112,13,1,3,bakery,bread
1022455,110621,9,2,16,3.0,21,14,1,16,dairy eggs,packaged cheese
1022455,110621,9,2,16,3.0,21,15,1,16,dairy eggs,packaged cheese
1022455,110621,9,2,16,3.0,61,16,0,19,snacks,cookies cakes
1022455,110621,9,2,16,3.0,84,17,1,16,dairy eggs,milk
1022455,110621,9,2,16,3.0,53,18,0,16,dairy eggs,cream
1022455,110621,9,2,16,3.0,77,19,1,7,beverages,soft drinks
1022455,110621,9,2,16,3.0,77,20,1,7,beverages,soft drinks
1022455,110621,9,2,16,3.0,77,21,1,7,beverages,soft drinks
1022455,110621,9,2,16,3.0,77,22,1,7,beverages,soft drinks
1022455,110621,9,2,16,3.0,77,23,1,7,beverages,soft drinks
1022455,110621,9,2,16,3.0,64,24,1,7,beverages,energy sports drinks
1022455,110621,9,2,16,3.0,24,25,1,4,produce,fresh fruits
1022455,110621,9,2,16,3.0,83,26,1,4,produce,fresh vegetables
1022455,110621,9,2,16,3.0,83,27,1,4,produce,fresh vegetables
1022455,110621,9,2,16,3.0,123,28,0,4,produce,packaged vegetables fruits
1022455,110621,9,2,16,3.0,83,29,0,4,produce,fresh vegetables
1022455,110621,9,2,16,3.0,24,30,1,4,produce,fresh fruits
1022455,110621,9,2,16,3.0,24,31,1,4,produce,fresh fruits
1022455,110621,9,2,16,3.0,123,32,0,4,produce,packaged vegetables fruits
1022455,110621,9,2,16,3.0,83,33,1,4,produce,fresh vegetables
1022455,110621,9,2,16,3.0,123,34,1,4,produce,packaged vegetables fruits
1551621,155448,7,4,10,30.0,26,1,0,7,beverages,coffee
3173196,96721,13,3,10,16.0,115,1,1,7,beverages,water seltzer sparkling water
3173196,96721,13,3,10,16.0,31,2,1,7,beverages,refrigerated
3173196,96721,13,3,10,16.0,123,3,1,4,produce,packaged vegetables fruits
3173196,96721,13,3,10,16.0,115,4,1,7,beverages,water seltzer sparkling water
3173196,96721,13,3,10,16.0,24,5,1,4,produce,fresh fruits
3173196,96721,13,3,10,16.0,50,6,1,19,snacks,fruit vegetable snacks
3173196,96721,13,3,10,16.0,84,7,1,16,dairy eggs,milk
3173196,96721,13,3,10,16.0,45,8,1,19,snacks,candy chocolate
3173196,96721,13,3,10,16.0,94,9,1,7,beverages,tea
3173196,96721,13,3,10,16.0,84,10,1,16,dairy eggs,milk
3173196,96721,13,3,10,16.0,23,11,0,19,snacks,popcorn jerky
3173196,96721,13,3,10,16.0,24,12,0,4,produce,fresh fruits
3173196,96721,13,3,10,16.0,26,13,1,7,beverages,coffee
523890,125029,12,1,9,12.0,26,1,1,7,beverages,coffee
523890,125029,12,1,9,12.0,19,2,1,13,pantry,oils vinegars
523890,125029,12,1,9,12.0,88,3,1,13,pantry,spreads
523890,125029,12,1,9,12.0,37,4,1,1,frozen,ice cream ice
523890,125029,12,1,9,12.0,98,5,0,7,beverages,juice nectars
523890,125029,12,1,9,12.0,24,6,1,4,produce,fresh fruits
1009759,6275,19,4,15,5.0,52,1,1,1,frozen,frozen breakfast
1009759,6275,19,4,15,5.0,26,2,0,7,beverages,coffee
1009759,6275,19,4,15,5.0,91,3,1,16,dairy eggs,soy lactosefree
1009759,6275,19,4,15,5.0,36,4,0,16,dairy eggs,butter
1009759,6275,19,4,15,5.0,104,5,0,13,pantry,spices seasonings
1009759,6275,19,4,15,5.0,45,6,1,19,snacks,candy chocolate
2643715,92266,3,1,10,6.0,120,1,1,16,dairy eggs,yogurt
2643715,92266,3,1,10,6.0,115,2,1,7,beverages,water seltzer sparkling water
2643715,92266,3,1,10,6.0,123,3,1,4,produce,packaged vegetables fruits
2643715,92266,3,1,10,6.0,120,4,1,16,dairy eggs,yogurt
2643715,92266,3,1,10,6.0,61,5,0,19,snacks,cookies cakes
1588486,128220,1,0,10,,91,1,0,16,dairy eggs,soy lactosefree
1588486,128220,1,0,10,,24,2,0,4,produce,fresh fruits
1588486,128220,1,0,10,,130,3,0,14,breakfast,hot cereal pancake mixes
1588486,128220,1,0,10,,83,4,0,4,produce,fresh vegetables
1588486,128220,1,0,10,,83,5,0,4,produce,fresh vegetables
1588486,128220,1,0,10,,123,6,0,4,produce,packaged vegetables fruits
1588486,128220,1,0,10,,86,7,0,16,dairy eggs,eggs
1588486,128220,1,0,10,,115,8,0,7,beverages,water seltzer sparkling water
1588486,128220,1,0,10,,3,9,0,19,snacks,energy granola bars
1588486,128220,1,0,10,,3,10,0,19,snacks,energy granola bars
1588486,128220,1,0,10,,59,11,0,15,canned goods,canned meals beans
1588486,128220,1,0,10,,59,12,0,15,canned goods,canned meals beans
1588486,128220,1,0,10,,24,13,0,4,produce,fresh fruits
98863,116569,9,0,12,25.0,53,1,1,16,dairy eggs,cream
98863,116569,9,0,12,25.0,117,2,1,19,snacks,nuts seeds dried fruit
98863,116569,9,0,12,25.0,120,3,1,16,dairy eggs,yogurt
98863,116569,9,0,12,25.0,92,4,1,18,babies,baby food formula
98863,116569,9,0,12,25.0,92,5,1,18,babies,baby food formula
98863,116569,9,0,12,25.0,92,6,1,18,babies,baby food formula
98863,116569,9,0,12,25.0,92,7,1,18,babies,baby food formula
98863,116569,9,0,12,25.0,92,8,1,18,babies,baby food formula
98863,116569,9,0,12,25.0,92,9,1,18,babies,baby food formula
98863,116569,9,0,12,25.0,83,10,1,4,produce,fresh vegetables
98863,116569,9,0,12,25.0,84,11,1,16,dairy eggs,milk
98863,116569,9,0,12,25.0,92,12,1,18,babies,baby food formula
98863,116569,9,0,12,25.0,35,13,1,12,meat seafood,poultry counter
98863,116569,9,0,12,25.0,120,14,0,16,dairy eggs,yogurt
98863,116569,9,0,12,25.0,59,15,1,15,canned goods,canned meals beans
98863,116569,9,0,12,25.0,92,16,0,18,babies,baby food formula
98863,116569,9,0,12,25.0,24,17,0,4,produce,fresh fruits
98863,116569,9,0,12,25.0,121,18,0,14,breakfast,cereal
98863,116569,9,0,12,25.0,120,19,0,16,dairy eggs,yogurt
1842559,8672,32,4,15,6.0,31,1,1,7,beverages,refrigerated
1842559,8672,32,4,15,6.0,31,2,1,7,beverages,refrigerated
1842559,8672,32,4,15,6.0,31,3,1,7,beverages,refrigerated
1842559,8672,32,4,15,6.0,24,4,1,4,produce,fresh fruits
1842559,8672,32,4,15,6.0,83,5,1,4,produce,fresh vegetables
3202607,131082,21,5,15,5.0,19,1,0,13,pantry,oils vinegars
3202607,131082,21,5,15,5.0,3,2,0,19,snacks,energy granola bars
3202607,131082,21,5,15,5.0,78,3,1,19,snacks,crackers
3202607,131082,21,5,15,5.0,49,4,1,12,meat seafood,packaged poultry
3202607,131082,21,5,15,5.0,26,5,1,7,beverages,coffee
3202607,131082,21,5,15,5.0,17,6,0,13,pantry,baking ingredients
3202607,131082,21,5,15,5.0,123,7,1,4,produce,packaged vegetables fruits
3202607,131082,21,5,15,5.0,49,8,1,12,meat seafood,packaged poultry
3202607,131082,21,5,15,5.0,24,9,1,4,produce,fresh fruits
3113736,112832,1,5,12,,77,1,0,7,beverages,soft drinks
3113736,112832,1,5,12,,53,2,0,16,dairy eggs,cream
3113736,112832,1,5,12,,75,3,0,17,household,laundry
3113736,112832,1,5,12,,75,4,0,17,household,laundry
3113736,112832,1,5,12,,21,5,0,16,dairy eggs,packaged cheese
3113736,112832,1,5,12,,21,6,0,16,dairy eggs,packaged cheese
3113736,112832,1,5,12,,107,7,0,19,snacks,chips pretzels
3113736,112832,1,5,12,,107,8,0,19,snacks,chips pretzels
3113736,112832,1,5,12,,86,9,0,16,dairy eggs,eggs
3113736,112832,1,5,12,,78,10,0,19,snacks,crackers
3113736,112832,1,5,12,,35,11,0,12,meat seafood,poultry counter
3113736,112832,1,5,12,,66,12,0,6,international,asian foods
3113736,112832,1,5,12,,104,13,0,13,pantry,spices seasonings
3113736,112832,1,5,12,,121,14,0,14,breakfast,cereal
3113736,112832,1,5,12,,23,15,0,19,snacks,popcorn jerky
3113736,112832,1,5,12,,83,16,0,4,produce,fresh vegetables
3113736,112832,1,5,12,,30,17,0,6,international,latino foods
3113736,112832,1,5,12,,123,18,0,4,produce,packaged vegetables fruits
791220,38138,47,1,20,7.0,83,1,0,4,produce,fresh vegetables
791220,38138,47,1,20,7.0,24,2,1,4,produce,fresh fruits
791220,38138,47,1,20,7.0,96,3,1,20,deli,lunch meat
791220,38138,47,1,20,7.0,21,4,1,16,dairy eggs,packaged cheese
791220,38138,47,1,20,7.0,66,5,1,6,international,asian foods
791220,38138,47,1,20,7.0,83,6,1,4,produce,fresh vegetables
791220,38138,47,1,20,7.0,24,7,1,4,produce,fresh fruits
